path_id	rank	pmid	year	relevance_grade	classification_reason	low_relevance_causes	detected_signals	title	abstract
Q3_target_validation	56	42336299	2026	A	Contains direct engagement or target-specific functional evidence.		binding_engagement;docking_only;functional_mediation;generic_experiment;network_pharmacology	Salidroside suppresses hypoxia-induced ocular angiogenesis by modulating the acetylation of PFKFB3 protein in endothelial cells and regulating glycolytic activity.	BACKGROUND: Pathological ocular angiogenesis represents a leading cause of severe vision impairment, predominantly mediated by hypoxia-induced activation of endothelial glycolysis. Salidroside, the principal bioactive constituent of Rhodiola rosea, has exhibited protective effects in multiple retinal disorders; however, its direct regulatory role in glycolytic metabolism remains poorly understood. This study investigates whether salidroside exerts anti-angiogenic effects through targeting PFKFB3, a key regulator of glycolysis. METHODS: Potential molecular targets were identified via network pharmacology analysis, followed by experimental validation of the interaction between salidroside and PFKFB3 using molecular docking and cellular thermal shift assay (CETSA). In vivo therapeutic efficacy was assessed in an oxygen-induced retinopathy (OIR) mouse model, with evaluation of retinal neovascularization, glycolytic activity, and post-translational modifications of PFKFB3. In vitro studies employed hypoxic human umbilical vein endothelial cells (HUVECs) to elucidate underlying mechanisms through functional assays and metabolic profiling. PFKFB3 overexpression and pharmacological inhibition of deacetylases were performed to confirm target specificity. RESULTS: Network pharmacology analysis highlighted PFKFB3 as a central intersecting target with high binding affinity for salidroside, which was subsequently confirmed experimentally. In OIR mice, salidroside treatment significantly reduced pathological retinal neovascularization, suppressed glycolytic activation, and attenuated PFKFB3 acetylation, phosphorylation at serine 461 (S461), and cytosolic translocation. In vitro, salidroside ameliorated hypoxia-induced endothelial dysfunction and inhibited glycolytic flux-effects that were reversed upon PFKFB3 overexpression. Significantly, concurrent administration of the deacetylase inhibitor nicotinamide (NAM) effectively nullified the effects of salidroside, which is associated with the inhibition of PFKFB3 modifications and glycolytic activity. CONCLUSIONS: Salidroside directly binds to PFKFB3 and promotes its deacetylation, thereby inhibiting downstream phosphorylation, cytosolic translocation, and glycolytic activation in hypoxic endothelial cells. This mechanistic pathway underlies the anti-angiogenic effect of salidroside in the OIR model, supporting its potential as a promising therapeutic agent for neovascular ocular diseases.
Q3_target_validation	57	42336298	2026	A	Contains direct engagement or target-specific functional evidence.		binding_engagement;docking_only;generic_experiment;network_pharmacology	Asiaticoside alleviates metabolic associated fatty liver disease via PI3K/AKT/mTOR signaling pathway.	Metabolic associated fatty liver disease (MAFLD) is a prevalent metabolic disorder worldwide, for which effective therapeutic options remain limited. Asiaticoside, a major bioactive compound derived from Centella asiatica, possesses anti-inflammatory and antioxidant properties; however, its role and underlying mechanisms in MAFLD remain incompletely understood. In the present study, the therapeutic effects and molecular mechanisms of asiaticoside were investigated using both in vivo and in vitro MAFLD models. MAFLD was induced in mice by a high-fat high-cholesterol diet, while palmitic acid-treated AML12 hepatocytes were used to establish an in vitro lipid metabolism disorder model. Asiaticoside treatment markedly alleviated hepatic injury, lipid accumulation, steatosis, and inflammation in vivo, and reduced lipid droplet accumulation, mitochondrial oxidative stress, and inflammatory responses in vitro. Target prediction approaches, including network pharmacology analysis, molecular docking, and cellular thermal shift assay, identified AKT as a key target, which was further validated by molecular experiments. Mechanistically, asiaticoside improved lipid metabolic homeostasis and attenuated mitochondrial dysfunction and inflammation primarily by inhibiting aberrant activation of the PI3K/AKT/mTOR signaling pathway. Collectively, these findings demonstrate that asiaticoside exerts protective effects against MAFLD and highlight its potential as a nutritional regulator for MAFLD prevention and treatment.
Q3_target_validation	58	42235648	2026	A	Contains direct engagement or target-specific functional evidence.		docking_only;functional_mediation;generic_experiment;network_pharmacology	EGFR suppression mediates aurantio-obtusin-induced autophagy-dependent ferroptosis in breast cancer cells.	Emerging evidence suggests that triggering ferroptosis could be a promising approach for combating breast cancer. Here, we investigated the role of aurantio-obtusin (AO), a key bioactive compound sourced from Cassiae semen, in the treatment of breast cancer. Cell viability and death were determined via a CCK-8 assay and propidium iodide (PI) staining. Ferroptosis was determined by the levels of Fe2+, lipid ROS, and GSH. Autophagy was assessed by immunofluorescence staining. An MDA-MB-231 cell transplantation tumor model was established in vivo. AO inhibited breast cancer cell growth in a concentration-dependent manner while promoting cell death. Ferroptotic changes, including blockage of the GSH-GPX4 antioxidation system, massive iron release, and lipid ROS accumulation, were evident in AO-treated breast cancer cells. Antioxidant N-acetylcysteine (NAC) treatment markedly restored GSH content and suppressed lipid ROS overproduction to relieve AO-triggered ferroptosis. The introduction of the iron scavenger deferoxamine or the ferroptosis inhibitor ferrostatin-1 weakened AO-induced ferroptosis in breast cancer cells. Moreover, AO treatment promoted autophagosome formation in breast cancer cells via the mTOR-ULK1 pathway. AO-induced autophagy and ferroptosis were both reversed by Atg7 knockdown or mTOR activator MHY1485 treatment. Network pharmacology and molecular docking investigations suggested that EGFR was a potential target of AO in breast cancer and that its protein expression was suppressed by AO. Selective EGFR inhibitor gefitinib exacerbated AO-mediated ferroptosis and autophagy, while genetic overexpression of EGFR completely reversed these AO-mediated phenotypes. In vivo assays confirmed the antitumor effects of AO. Our study revealed that AO facilitated autophagy-dependent ferroptosis in breast cancer cells through the downregulation of EGFR. This work provides a new perspective on the antitumor activity of AO, which is valuable for further investigations of the practical application of AO in breast cancer.
Q3_target_validation	59	42190415	2026	A	Contains direct engagement or target-specific functional evidence.		binding_engagement;context;docking_only;functional_mediation;generic_experiment;network_pharmacology	Ginsenoside Rh2 inhibits epithelial-mesenchymal transition in triple-negative breast cancer cell via disrupting the HIF-1α/YAP nuclear translocation axis.	Ginsenoside Rh2 (G-Rh2) is a primary bioactive constituent of ginseng (Panax ginseng C.A. Meyer), has been demonstrated to possess anti-tumor potential. However, its specific inhibitory effects on triple-negative breast cancer (TNBC) and the associated molecular mechanisms have not been fully elucidated. The hypoxic microenvironment is a key factor driving TNBC malignancy and dissemination, often leading to enhanced tumor invasiveness and increased metastatic risk. This study aimed to evaluate the inhibitory effects of G-Rh2 on TNBC cells and tumor growth and to identify the key molecular mechanisms responsible. This study integrated multiple experimental techniques, including western blot, immunofluorescence, histopathological staining, co-immunoprecipitation, cellular thermal shift assay, cell scratch assay, and molecular docking. Additionally, network pharmacology, hypoxia inducible factor 1α (HIF-1α) overexpression validation, and HIF-1α small interfering RNA (si-RNA)-mediated knockdown were combined to systematically dissect its key regulatory pathways. G-Rh2 was shown to suppress the growth of breast tumors in mice and concurrently induce apoptosis in TNBC cells. The underlying mechanisms involved downregulation of HIF-1α expression, activation of the Hippo pathway to suppress cell migration and invasion, and intervention in the HIF-1α/YAP nuclear translocation axis, thereby inhibiting epithelial mesenchymal transition (EMT). This study systematically revealed the inhibitory effect of G-Rh2 on TNBC through in vivo and in vitro models, providing new mechanistic evidence and theoretical support for natural product-based antitumor research.
Q3_target_validation	60	42162766	2026	A	Contains direct engagement or target-specific functional evidence.		binding_engagement;docking_only;generic_experiment;network_pharmacology	Naringenin modulate peroxisome proliferator-activated receptorα (PPARα) to ameliorate hepatic ferroptosis by restoring GPX4 during liver regeneration.	Liver regeneration is essential for recovery after major resection or acute injury, yet early regenerative failure remains common. Ferroptosis, an iron-dependent form of lipid peroxidation-driven cell death, impairs hepatocyte survival and may constrain regeneration. Naringenin (NAR), a citrus flavonoid with hepatoprotective activity, has been reported to modulate oxidative stress; however, whether it supports liver regeneration through ferroptosis modulation and which upstream targets are involved remains unclear. Here, hepatocyte models (AML12, Huh7, HepG2) and a murine 70% partial hepatectomy (PHx) model were used to investigate the involvement of PPARα signaling. Proliferation was assessed by CCK-8, EdU, and cell-cycle proteins. Ferroptosis-associated readouts (Fe2+, MDA, ROS, GSH) were measured following RSL3 exposure with or without NAR, ferrostatin-1, fenofibrate, or GW6471. Target identification involved network pharmacology, molecular docking, protease protection assay, and CETSA. In PHx mice, NAR was associated with improved liver regrowth (a 25% increase in LW/BW at 48 h), reduced ALT/AST (∼30-40%), increased proliferation markers, elevated GSH/CAT, and decreased Fe2+/MDA. In vitro, NAR increased GPX4/SLC7A11 expression and attenuated RSL3-induced ferroptosis-associated changes. These effects were mimicked by fenofibrate and attenuated by GW6471. NAR was associated with increased PPARα stability and expression. These findings suggest that NAR is associated with reduced ferroptosis and improved liver regeneration, potentially through modulation of PPARα-related signaling, warranting further validation.
Q3_target_validation	61	41985255	2026	A	Contains direct engagement or target-specific functional evidence.		binding_engagement;generic_experiment;network_pharmacology	Antiproliferative effects of pachymic acid on thyroid cancer cells and characterization of its metabolites.	Thyroid cancer (THCA) is the most prevalent endocrine malignancy, underscoring the need for novel therapies. Pachymic acid (PA), a key bioactive triterpenoid from P. cocos, possesses documented anticancer activity, yet its role in thyroid cancer is poorly understood. In this study, we evaluated PA's effects on THCA in vitro and in vivo. Our results revealed that PA potently suppressed THCA cell proliferation, migration and tumor growth. Metabolite profiling identified seven metabolites and their formation pathways. Network pharmacology predicted 147 therapeutic targets, primarily enriched in PI3K-AKT, MAPK, and EGFR signaling, and PA was shown to exhibit the strong and stable binding affinity with AKT, EGFR, HSP90AA1, which was functionally validated by Western blot showing inhibition of AKT (Ser473) and EGFR (Tyr1068) phosphorylation. Crucially, hydrolytic metabolites M4-M7 exhibited superior binding affinity to AKT and EGFR. In summary, PA inhibits thyroid cancer cell proliferation likely through blocking AKT and EGFR signaling, and its hydrolytic metabolites M4-M7 may mediate enhance antitumor activity via more potent target engagement.
Q3_target_validation	62	41782509	2026	A	Contains direct engagement or target-specific functional evidence.		docking_only;functional_mediation;generic_experiment;method_weak;network_pharmacology	Mechanism and experimental validation of a network pharmacology-based approach of Huoluo Yinao formula in treating chronic cerebral hypoperfusion.	Chronic cerebral hypoperfusion (CCH) is a cerebral dysfunction caused by insufficient cerebral perfusion, and Huoluo Yinao (HLYN) formula is a traditional Chinese medicinal formula used for CCH treatment. We investigated the specific mechanism of HLYN formula on CCH through network pharmacological analysis and in vivo experiments. The active ingredients and drug targets of HLYN formula obtained through network pharmacological analysis were subjected to molecular docking with disease targets of CCH. Wistar male rats (six weeks) were used to establish a CCH rat model by the two-vessel occlusion (2VO) method. The rats were treated with HLYN alone or in combination with the HSP90AA1 overexpression vector before behavior tests. The groups were as follows: Sham group, CCH group, CCH+HLYN group, CCH+HLYN+oe-NC group, and CCH+HLYN+oe-HSP90AA1 group, with six rats in each group. The hippocampal tissues were assessed after Hematoxylin and eosin (H&E) and Nissl stainings. Autophagosomes were observed using immunofluorescence and transmission electron microscopy. There were 83 active ingredients and 1339 potential pharmacological targets in HLYN formula, while 3175 genes were found associated with CCH. A total of 235 overlapped genes were obtained. Rats in the CCH+HLYN group showed shortened escaping latency, increased times in the target quadrant, and increased number of platform crossings, along with attenuated tissue injury, elevated Nissl-positive neurons and less apoptosis. In addition, inflammation and oxidative stress (OS) were decreased in the CCH+HLYN group, evidenced by reduced malondialdehyde (MDA), Tumor Necrosis Factor-alpha (TNF-α), Interleukin (IL)-6 and IL-1β, and increased superoxide dismutase (SOD), catalase (CAT), glutathione peroxidase (GSH-PX), and IL-10 expression. HLYN formula led to suppressed HSP90AA1 expression and autophagy, along with increased p-PI3K/p-AKT/p-mTOR protein expression. The phenotypes in the CCH+HLYN group can be reversed by further treatment with HSP90AA1 overexpression. HLYN formula can inhibit HSP90AA1 expression to inhibit autophagy, inflammation, and OS, which in turn contributes to attenuating cognitive impairment in CCH rats.
Q3_target_validation	63	42161053	2026	A	Contains direct engagement or target-specific functional evidence.		docking_only;functional_mediation;generic_experiment;network_pharmacology	Rb1 exerts anti-inflammatory effects and suppresses BoHV-1 replication by activating Caspase-3 and regulating the NF-κB signaling pathway.	BACKGROUND: Bovine herpesvirus type 1 (BoHV-1) is the pathogen causing infectious bovine rhinotracheitis (IBR), which induces severe respiratory and reproductive system lesions in cattle, resulting in intense inflammation and significant economic losses. Ginsenoside Rb1, as the main active component of ginseng, has significant anti-inflammatory activity and shows potential in immune regulation. However, it remains unclear whether Rb1 is involved in regulating the mechanism of BoHV-1-mediated inflammatory response. Based on this, this study hypothesizes that Rb1 exerts immunomodulatory and other effects during infection, which will be verified through in vitro and in vivo experiments. METHODS: Therefore, this study employs network pharmacology and GO/KEGG enrichment analysis to screen and identify disease-related targets and physiological processes associated with ginseng's active components. Molecular docking and CCK-8 assays determine the affinity and mode of action between key ginseng compounds and their targets. To verify the regulatory effects of key active substances on immune-related processes in infected cells as well as bovine and rabbit animal models through in vitro and in vivo experiments. RESULTS: This study identified active components of ginseng and targets associated with BoHV-1; analyzed core targets and related pathways; observed strong affinity between Rb1 and core targets; clarified BoHV-1's regulatory effects on core targets such as Caspase-3; Rb1 suppresses the upregulation of inflammatory mediators mediated by NF-κB overexpression by promoting Caspase-3 activation during the inflammatory peak, and enhances apoptosis (about 70%) to reduce viral titers (about 1 time). The therapeutic effects of Rb1 were also validated in in vivo experiments. CONCLUSION: Collectively, these findings indicate that Rb1 plays a crucial role in regulating the inflammatory response and viral replication during BoHV-1 infection, suggesting that Rb1 may represent a novel therapeutic approach for clinical applications involving BoHV-1.
Q3_target_validation	64	42069300	2026	A	Contains direct engagement or target-specific functional evidence.		binding_engagement;docking_only;functional_mediation;generic_experiment;network_pharmacology	Calycosin attenuates renal fibrosis by modulating lipid metabolism via the PCK1/TWIST1/CPT1α axis.	AIMS: Renal lipid metabolic dysregulation drives tubular injury and fibrosis in chronic kidney disease (CKD), yet endogenous targets governing tubular lipid homeostasis remain incompletely understood. This study aimed to elucidate how calycosin (CAL), an O-methylated isoflavone from Astragali Radix, corrects renal lipid metabolic dysregulation and attenuates fibrosis in CKD. MATERIALS AND METHODS: An adenine-induced CKD mouse model and TGF-β1-stimulated HK-2 cells were treated with CAL. Lipidomics and network pharmacology screened candidate targets. Surface plasmon resonance (SPR) and molecular dynamics simulations validated target binding. Adeno-associated virus (AAV)-mediated renal phosphoenolpyruvate carboxykinase 1 (PCK1) overexpression in vivo and lentiviral overexpression in vitro established the regulatory relationship. The PCK1 inhibitor 3-mercaptopicolinic acid served as reverse validation. KEY FINDINGS: CAL improved renal function, alleviated fibrosis, and reduced lipid deposition both in vivo and in vitro. Lipidomics revealed that CAL bidirectionally modulated renal lipid metabolism by suppressing glycerophospholipid, sphingolipid, and glycerolipid accumulation while restoring omega-3 PUFA-enriched lipids and decreasing lipid saturation. SPR confirmed direct binding of CAL to PCK1. Gain-of-function experiments demonstrated that PCK1 negatively regulates Twist family BHLH transcription factor 1 (TWIST1) in the kidney. Accordingly, CAL activated the PCK1/TWIST1/carnitine palmitoyltransferase 1 A (CPT1α) axis, restoring fatty acid oxidation and suppressing lipid uptake, thereby attenuating lipotoxicity-driven oxidative stress and tubular apoptosis. SIGNIFICANCE: This study identifies PCK1 as an endogenous binding target of CAL in the kidney and delineates the PCK1/TWIST1/CPT1α axis as the downstream signaling circuitry through which CAL corrects tubular lipid metabolic disorders and attenuates renal fibrosis, providing mechanistic rationale for targeted CKD therapy.
Q3_target_validation	65	42066824	2026	A	Contains direct engagement or target-specific functional evidence.		binding_engagement;context;docking_only;generic_experiment;network_pharmacology	Diosgenin alleviates hepatic fibrosis via PI3K/Akt/mTOR mediated fatty acid metabolic reprogramming and NF-κB activation.	ETHNOPHARMACOLOGICAL RELEVANCE: Dioscorea oppositifolia L., also called Shan Yao in traditional Chinese medicine, is widely used to treat diabetes, hyperthyroidism, and liver damage. Diosgenin (DIO), a natural steroidal sapogenin, found abundantly in Dioscorea oppositifolia L., has historically been used to treat liver disorders. AIM OF THE STUDY: This study aimed to investigate the effect of DIO against hepatic fibrosis and the underlying molecular mechanisms. MATERIALS AND METHODS: We utilized a CCl4-induced mouse model of hepatic fibrosis and TGF-β1-stimulated LX-2 human hepatic stellate cells (HSCs) to determine the anti-fibrotic effect of DIO. Network pharmacology, molecular docking, cellular thermal shift assay (CETSA), and Western blotting were employed to identify the targets and elucidate mechanisms. RESULTS: In vivo, DIO markedly improved CCl4-induced liver damage, collagen deposition and α-SMA expression, while reducing serum levels of ALT, AST, ALP, and hydroxyproline. In vitro, DIO suppressed TGF-β1-induced proliferation, activation, and fibrogenic gene expression in LX2 cells. Network pharmacology and molecular docking identified mTOR and PIK3CA as direct binding targets of DIO, which was further validated by cellular thermal shift assay (CETSA). Consistently, DIO blocked the PI3K/Akt/mTOR signaling cascade in activated HSCs, subsequently inhibiting NF-κB activation and attenuating IL6 and IL8 production. Notably, DIO counteracted TGF-β1-induced fatty acid uptake and de novo lipogenesis (DNL), as evidenced by BODIPY 500/510 C1, C12 and Nile red staining. This regulatory effect of DIO on metabolic reprogramming was attributed to the downregulation of CD36, SREBP1, FASN, SCD1, and CPT1A. Additionally, DIO reduced intracellular reactive oxygen species (ROS) accumulation in TGF-β1-activated HSCs. The anti-fibrotic and fatty acid metabolism-regulating effects of DIO were abrogated by the mTOR agonist MHY1485. CONCLUSION: DIO alleviates hepatic fibrosis by suppressing HSCs activation and modulating fatty acid metabolism through inhibiting the PI3K/Akt/mTOR pathway. Our results suggest that DIO is a promising natural candidate for the treatment of hepatic fibrosis.
Q3_target_validation	66	42000005	2026	A	Contains direct engagement or target-specific functional evidence.		binding_engagement;context;docking_only;functional_mediation;generic_experiment;network_pharmacology	Xin Jia congrong tusizi decoction reverses ferroptosis in granulosa cells to rescue ovarian function decline via p53/Nrf2/SLC7A11/GPX4 signaling pathway.	ETHNOPHARMACOLOGICAL RELEVANCE: Ovarian function decline (OFD) represents a principal contributor to infertility among women of reproductive age, yet no definitive therapy has been established. It has been suggested that ferroptosis exists in OFD. A traditional Chinese medicine formula called Xin Jia Congrong Tusizi Decoction (XJCTD) has shown potential in improving OFD. However, the mechanism remains unclear. AIM OF THE STUDY: This study aims to elucidate the protective effect of XJCTD on ovarian function in OFD and to clarify its underlying molecular mechanisms. MATERIALS AND METHODS: Triptolide (TP)-induced rat and COV434 cell models were established to evaluate XJCTD efficacy. The role of the p53-Nrf2 axis was interrogated using p53 overexpression plasmids, Nrf2 siRNA, and inhibitors Pifithrin-α. Ovarian pathological changes were assessed using H&E staining. The major compounds of XJCTD were identified by UPLC-Q-TOF-MSE analysis and network pharmacology analysis. Direct interactions between core compounds and p53 were validated using molecular docking, surface plasmon resonance (SPR); and the interaction between XJCTD and TP53 was confirmed by cellular thermal shift assay (CETSA). Expression of p53 and Nrf2 was analyzed by Western blot (WB) or immunofluorescence, and their physical interaction validated by co-immunoprecipitation. We evaluated the impact of XJCTD on ferroptosis-related markers in both ovarian tissues and COV434 cells, including Fe2+, MDA, ROS and GSH. Ferroptosis-related proteins were further examined by WB and immunohistochemistry. RESULTS: XJCTD significantly attenuated TP-induced ovarian injury and ferroptosis by suppressing Fe2+, lipid peroxidation, and ROS accumulation while restoring GSH levels. Furthermore, XJCTD facilitated p53 ubiquitination and degradation, consequently alleviating Nrf2 suppression to activate the SLC7A11/GPX4 pathway. Rescue experiments demonstrated that p53 overexpression or Nrf2 silencing reversed these protective benefits. SPR analysis confirmed direct binding between p53 and core XJCTD bioactive components, including Epimedin A, Isoquercitrin, and Isoacteoside. CONCLUSIONS: XJCTD functions as a suppressor of ferroptosis to protect ovarian function. The underlying mechanism involves the targeted degradation of p53, which alleviates the inhibition of Nrf2 nuclear accumulation and enhances the SLC7A11/GPX4 antioxidant defense system.
Q3_target_validation	67	42000002	2026	A	Contains direct engagement or target-specific functional evidence.		binding_engagement;context;docking_only;method_strong;method_weak;network_pharmacology	Multi-component, multi-target actions of Wuzi Yanzong Pill in male infertility: An evidence map linking clinical signals to mechanistic networks.	ETHNOPHARMACOLOGICAL RELEVANCE: Wuzi Yanzong Pill (WZYZP) is a classical Traditional Chinese Medicine (TCM) formula long used for male reproductive disorders, particularly oligoasthenozoospermia (OAT). However, current research is fragmented across formula-level trials, monomer pharmacology, and computational studies, accompanied by inconsistent clinical outcomes and limited translational frameworks. AIM OF THE STUDY: To construct an evidence map linking clinical signals of WZYZP in male infertility to convergent mechanistic networks and actionable research gaps. MATERIALS AND METHODS: ACS Publications, Web of Science, PubMed, Elsevier ScienceDirect, SpringerLink, and CNKI were searched from inception to December 2025. A PRISMA-informed screening workflow was applied for evidence mapping (no meta-analysis). Of 1140 records screened, 135 publications were retained: 64 WZYZP intervention studies (56 preclinical; 8 clinical) and 71 mechanistic publications, comprising published in silico analyses (e.g., network pharmacology and molecular docking/molecular dynamics simulations) and single-constituent studies relevant to WZYZP. RESULTS: Clinical studies frequently reported improvements in semen concentration, motility, morphology, and reproductive hormones, but were heterogeneous in formulation sources, diagnostic criteria, comparators, and endpoints. Preclinical interventions consistently indicated enhanced spermatogenesis and testicular function, with pathway convergence on redox and lipid-peroxidation control, mitochondrial bioenergetics, apoptosis modulation (Bcl-2/Bax-caspase axis), inflammatory signaling, blood-testis barrier (BTB) integrity, and hypothalamic-pituitary-gonadal (HPG)-axis/steroidogenesis support. In silico and monomer studies provided hypothesis-generating links between constituent classes and target engagement. CONCLUSIONS: The mapped evidence suggests that WZYZP may exert multi-component, multi-target effects for OAT, but translation requires formula standardization and quality control, exposure/PK-informed dosing, biomarker-guided target validation, and adequately powered registered trials with pregnancy/live-birth outcomes. Due to the limited number and variable quality of the included clinical trials, our findings should be interpreted with caution.
Q3_target_validation	68	41974236	2026	A	Contains direct engagement or target-specific functional evidence.		binding_engagement;context;docking_only;generic_experiment;measured_exposure;network_pharmacology	Integrating serum pharmacochemistry and network pharmacology to elucidate the bioactive constituents and pharmacological mechanisms of Simiao Yong'an decoction in amelioration of insulin resistance in type 2 diabetes mellitus via PI3K/AKT pathway.	ETHNOPHARMACOLOGICAL RELEVANCE: Simiao Yong'an Decoction (SMYAD) is a classic heat-clearing and detoxifying formula that has been applied for centuries in Traditional Chinese Medicine (TCM). It is clinically employed to treat type 2 diabetes mellitus (T2DM) and associated complications, yet its potential active components and pharmacological mechanism of action remain incompletely defined. OBJECTIVE: This study employed an integrated strategy combining serum pharmacochemistry and network pharmacology, with experimental validation in vivo, to systematically elucidate the potential active components of SMYAD and their mechanisms in ameliorating insulin resistance in T2DM. MATERIALS AND METHODS: The chemical constituents of SMYAD in vitro and its serum migrant components in both normal and T2DM model rats were identified by UPLC-Q-Exactive Orbitrap-MS/MS, with differences between the two groups compared. By focusing on the differential components, network pharmacology was employed to screen for core targets and key pathways. The pharmacodynamic effect of SMYAD alleviating T2DM was demonstrated by in vivo experiments. Furthermore, molecular docking and molecular dynamics (MD) simulations were employed to predict the interaction patterns between the pathologically specific serum migrant components of SMYAD and the key targets, with surface plasmon resonance (SPR) experiments confirming their binding affinities, thereby elucidating the pharmacodynamic basis at the molecular level. RESULTS: In the analysis of SMYAD's in vitro components, a total of 121 constituents were identified. In the serum migration study, 16 prototype components were detected in normal rats and 21 in T2DM model rats, with 14 components common to both groups. These shared components mainly included organic acids, terpenoids, glycosides, amino acids, and their derivatives. The two differential components in normal rats were identified as coumarin derivatives, while the seven differential components in T2DM model rats primarily consisted of flavonoids, terpenoids, and glycosides. Network pharmacology analysis identified 2191 diabetes-related targets, with degree-based screening yielding 32 key targets under physiological conditions and 46 under pathological conditions. GO and KEGG analyses suggested that the PI3K/AKT signaling pathway may play a key role in alleviating T2DM, and the prediction was subsequently validated in the T2DM rat. Molecular docking and MD studies revealed that Formononetin and Licorice saponin K2 exhibited strong binding affinity with AKT1, which was further confirmed by SPR results demonstrating effective interaction between these components and the target. CONCLUSION: Component analysis results indicated that the in vitro constituents of SMYAD were primarily flavonoids, organic acids, amino acids, and terpenoids. Serum pharmacochemistry findings revealed differences in the types of serum migrant components between normal rats and T2DM model rats. Under pathological conditions, the differential components were predominantly flavonoids, terpenoids, and glycosides. This suggests that the pathological state influences the absorption of these components, and that they may be the potential active components responsible for alleviating T2DM. Network pharmacology analysis combined with animal experiments verified that the PI3K/AKT pathway is the key signaling mechanism for ameliorating insulin resistance in T2DM.
Q3_target_validation	69	41967777	2026	A	Contains direct engagement or target-specific functional evidence.		context;functional_mediation;generic_experiment;method_weak;network_pharmacology	Wuling San ameliorates renal fibrosis through modulating S1PR2 activation and suppressing the RhoA/ROCK pathway in adenine-induced chronic kidney disease.	ETHNOPHARMACOLOGICAL RELEVANCE: Wuling San (WLS), a classical formula from Treatise on Febrile Diseases, has significant efficacy in ameliorating the clinical symptoms of chronic kidney disease (CKD) with fluid retention, yet its molecular mechanisms remain unclear. AIM OF THE STUDY: This study aimed to evaluate the anti-fibrotic effect and molecular mechanisms of WLS on CKD. MATERIALS AND METHODS: An adenine-induced CKD model was established to evaluate the effect of WLS. Nephroseq database analysis and the experiments in renal tubular specific conditional knockout of S1PR2 (S1PR2-CKO) mice were performed to explore the relationship between S1PR2 expression and renal fibrosis progression. Network pharmacology analysis predicted the potential molecular targets underlying the efficacy of WLS. Renal function and histopathological changes were examined. The expression of inflammatory factors and epithelial mesenchymal transition (EMT) related fibrosis markers were determined by qRT-PCR, immunohistochemistry, immunofluorescence, and Western blot. In vitro, TGF-β1 induced mRTECs were pretreated with the S1PR2 agonist CYM-5520 or antagonist JTE-013 to further investigate the mechanisms of WLS via S1PR2. RESULTS: WLS improved renal damages in Ade-induced CKD mice. Through network pharmacology, Nephroseq database analysis, and S1PR2-CKO mice studies, we found that S1PR2 not only is critically involved in renal fibrosis progression, but also is a potential therapeutic target of WLS. Both in vivo and vitro, WLS enhanced S1PR2, cAMP and E-cadherin expression, while suppressed RhoA, ROCK and Vimentin expression. These results confirmed that WLS ameliorates fibrosis by activating S1PR2 and inhibiting the RhoA/ROCK-mediated EMT process. CONCLUSION: WLS exerted the improvement on CKD via activating S1PR2 and regulating RhoA/ROCK pathway to inhibit EMT and against renal fibrosis. This study elucidates the therapeutic effect of WLS on CKD and its possible mechanism, and provides novel targets for the CKD treatment.
Q3_target_validation	70	42567984	2026	A	Contains direct engagement or target-specific functional evidence.		docking_only;functional_mediation;generic_experiment;network_pharmacology	Quercetin, an ingredient of Jiedu Xiaozheng Yin, alleviates hepatocellular carcinoma progression by regulating CYP1A2/PTEN/PI3K/Akt axis.	Hepatocellular carcinoma (HCC) has a poor prognosis and limited treatment options. This study investigated the role and mechanism of Jiedu Xiaozheng Yin (JXY) in HCC using network pharmacology and in vivo/in vitro experiments. Active components of JXY and their potential therapeutic targets for HCC were identified via network pharmacology. A protein-protein interaction (PPI) network was constructed to identify core targets, and bioinformatics analysis confirmed their association with HCC. LC-MS/MS was used to isolate major components, which were then subjected to molecular docking with core targets. The effects of JXY on HCC were further validated through in vivo and in vitro experiments. Analysis of 171 core target genes was performed using PPI network screening and enrichment analysis. Quercetin was identified as the primary active component of JXY. Molecular docking confirmed its interaction with CYP1A2, which is overexpressed in HCC tissues. In vivo, JXY and quercetin significantly increased CYP1A2 and PTEN expression, while decreasing p-PI3K and p-Akt levels in HCC-bearing mice, thereby suppressing tumor growth and lung metastasis and promoting apoptosis. In vitro, both JXY and quercetin inhibited HCC cell proliferation and migration. CYP1A2 knockdown partially reversed, while its overexpression enhanced, these inhibitory effects. Quercetin, the main active component of JXY, upregulates CYP1A2 to promote PTEN expression, thereby inhibiting the PI3K/Akt signaling pathway and suppressing HCC progression.
